file 'bs4ZB.out'; 9 or 999.9999 indicates missing data.
label
ewg       w         rp        v         sd        run       gl        pgk     
cg        gpdh      ninaC     glt       prd       mhc       ddc       duc    
eve       sli       plu       egfr      twi       zip       lsp       ve    
acr       dbi       h         cyc       fz        eip       tra       rdg    
ht        ant       ninaE     fas       mst       odh       tub       hb    
rox       ald       mlc       jan       efi                                   
pc1       adjpc1    area      areat     tibia
BS24-3 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1   0.02026   0.17024   0.01026   0.02290   0.44800
BS24-4 2 2 2 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1   0.02409   0.17192   0.01139   0.02607   0.43700
BS24-5 0 0 0 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1   0.01385   0.13805   0.00865   0.01994   0.43400
BS25-1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.00438   0.08556   0.00682   0.01505   0.45300
BS25-2 2 2 2 2 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1   0.01116   0.14884   0.00802   0.01743   0.46000
BS27-1 2 2 2 2 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1   0.00700   0.10736   0.00717   0.01604   0.44700
BS27-2 0 0 0 0 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1   0.00403   0.05856   0.00664   0.01535   0.43300
BS27-3 2 2 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1   0.01324   0.12448   0.00888   0.01876   0.47300
BS27-4 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.00940   0.09919   0.00796   0.01700   0.46800
BS27-5 2 2 2 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1  -0.00353   0.00464   0.00534   0.01146   0.46600
BS28-1 0 0 2 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1   0.01180   0.12936   0.00811   0.01774   0.45700
BS28-2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.01750   0.14889   0.00946   0.02160   0.43800
BS28-3 9 0 9 0 9 0 9 0 9 9 0 9 0 9 0 9 0 1 9 9 0 9 9 1 9 9 1 9 9 9 0 9 9 0 9 9 0 9 9 0 9 1 9 1 9   0.02058   0.17671   0.01018   0.02425   0.42000
BS28-4 2 2 2 2 2 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.00303   0.05514   0.00657   0.01463   0.44900
BS28-5 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1   0.00747   0.12051   0.00728   0.01700   0.42800
BS29-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.01158   0.14253   0.00821   0.01866   0.44000
BS29-2 2 2 2 2 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0   0.00418   0.13229   0.00643   0.01410   0.45600
BS29-3 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0   0.01512   0.15982   0.00911   0.02095   0.43500
BS29-4 2 2 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.00394   0.07557   0.00662   0.01544   0.42900
BS29-5 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0   0.02316   0.18744   0.01083   0.02531   0.42800
BS30-1 2 2 2 2 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1   0.01528   0.15118   0.00903   0.02131   0.42400
BS30-2 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1   0.00630   0.11286   0.00708   0.01651   0.42900
BS30-3 2 2 2 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1   0.00903   0.13668   0.00770   0.01757   0.43800
BS30-5 2 2 2 2 2 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0   0.02022   0.17524   0.01005   0.02404   0.41800
BS31-1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0   0.03019   0.19279   0.01277   0.02735   0.46700
BS31-2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 0 1 1   0.01890   0.18957   0.00955   0.01998   0.47800
BS31-3 2 2 2 2 2 2 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0   0.01256   0.16409   0.00813   0.01752   0.46400
BS31-4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1   0.02479   0.16844   0.01142   0.02465   0.46300
BS31-5 2 2 2 2 2 2 0 0 0 0 0 0 1 1 9 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1   0.01412   0.12595   0.00890   0.01947   0.45700
BS32-1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0   0.01533   0.13670   0.00922   0.02087   0.44200
BS32-2 2 2 2 2 2 0 0 0 0 0 0 1 1 1 1 1 1 1 9 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0   0.02055   0.19469   0.00988   0.02231   0.44300
BS32-4 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1   0.01330   0.12891   0.00872   0.02085   0.41800
BS33-1 2 2 2 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 1   0.00651   0.12985   0.00694   0.01566   0.44300
BS33-2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.01352   0.12784   0.00869   0.01894   0.45900
BS33-3 2 2 2 2 2 2 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.00132   0.05645   0.00617   0.01319   0.46800
BS33-4 0 0 0 0 0 2 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0   0.02437   0.19353   0.01111   0.02560   0.43400
BS33-5 2 2 2 2 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1   0.01924   0.14454   0.01023   0.02304   0.44400
BS34-1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1   0.00421   0.10275   0.00656   0.01498   0.43800
BS34-2 2 2 2 2 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1  -0.00324   0.02217   0.00521   0.01145   0.45500
BS34-3 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.00159   0.05327   0.00623   0.01378   0.45200
BS34-4 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0   0.00299   0.08649   0.00623   0.01466   0.42500
BS34-5 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 9 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0   0.02035   0.19171   0.00998   0.02327   0.42900
BS35-1 2 0 0 0 2 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0   0.01945   0.14076   0.01010   0.02415   0.41800
BS35-2 2 2 2 2 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1   0.01225   0.14119   0.00834   0.01878   0.44400
BS35-3 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0   0.01531   0.14739   0.00900   0.02069   0.43500
BS35-4 2 2 2 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1   0.01405   0.15077   0.00885   0.02077   0.42600
BS35-5 0 0 2 2 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0   0.01875   0.16083   0.00993   0.02217   0.44800
BS36-1 2 2 2 2 2 2 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0   0.01430   0.14280   0.00869   0.01940   0.44800
BS36-2 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0   0.01558   0.15588   0.00882   0.02115   0.41700
BS36-3 2 2 0 0 2 2 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0   0.01227   0.16192   0.00817   0.01788   0.45700
BS36-4 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0   0.00761   0.07824   0.00751   0.01683   0.44600
BS36-5 2 2 2 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0   0.01172   0.14570   0.00814   0.01880   0.43300
BS37-1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.01749   0.15480   0.00951   0.02099   0.45300
BS37-2 2 2 2 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1   0.00666   0.10644   0.00718   0.01617   0.44400
BS37-3 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0   0.01862   0.17828   0.00973   0.02182   0.44600
BS37-4 2 2 2 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0   0.00725   0.10616   0.00710   0.01582   0.44900
BS37-5 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0   0.02467   0.16945   0.01141   0.02553   0.44700
BS38-1 2 2 2 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.00123   0.07110   0.00611   0.01425   0.42900
BS38-2 0 0 2 2 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1   0.00903   0.14845   0.00765   0.01723   0.44400
BS38-3 2 2 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0   0.01293   0.15226   0.00842   0.02011   0.41900
BS38-4 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.00048   0.02758   0.00604   0.01367   0.44200
BS38-5 0 2 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0  -0.00028   0.06769   0.00571   0.01307   0.43700
BS39-1 2 0 2 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0   0.01226   0.11152   0.00852   0.01856   0.45900
BS39-2 2 2 2 2 2 0 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0   0.01519   0.14506   0.00870   0.01913   0.45500
BS39-3 0 0 0 0 2 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 0 0 0 1 1   0.01485   0.13117   0.00908   0.02026   0.44800
BS39-4 2 2 2 2 2 2 1 1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1  -0.00446  -0.02282   0.00521   0.01160   0.44900
BS39-5 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1   0.01679   0.16131   0.00943   0.02128   0.44300
BS40-1 2 2 2 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1   0.01155   0.12275   0.00810   0.01808   0.44800
BS40-2 0 0 2 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0   0.01985   0.17438   0.01004   0.02266   0.44300
BS40-3 2 2 2 2 0 0 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0   0.01005   0.13996   0.00755   0.01646   0.45900
BS40-4 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1   0.01461   0.12482   0.00886   0.02105   0.42100
BS40-5 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0   0.01546   0.15775   0.00877   0.01998   0.43900

